UID,OT,time,credit,HE,St,Po,Fr,Re,Iss,BG,UG,Year
207093,337,2014/10/17,1493,1475,921,0,0,235,18,0,4,6 
207096,623,2014/10/17,1985,1956,1048,0,0,739,29,2,4,6 
207098,181,2014/10/17,293,293,308,0,0,4,0,0,2,6 
207102,13,2014/10/17,92,91,49,0,0,36,1,0,1,6 
207103,762,2014/10/17,2429,2340,1332,0,1,1916,89,0,5,6 
207108,4,2014/10/17,22,22,16,0,0,8,0,0,1,6 
207109,35,2014/10/17,191,191,181,0,0,14,0,0,2,6 
207117,14,2014/10/17,77,77,65,0,0,6,0,0,1,6 
207122,2,2014/10/17,11,11,8,0,0,0,0,0,1,6 
207126,6,2014/10/17,44,44,39,0,0,10,0,0,1,6 
207138,1026,2014/10/17,1862,1798,588,0,0,832,64,0,4,6 
207141,3628,2014/10/17,3061,3001,805,0,0,3393,60,3,5,6 
207147,3,2014/10/17,36,36,6,0,0,10,0,0,1,6 
207148,19,2014/10/17,127,127,121,0,0,10,0,0,2,6 
207151,89,2014/10/17,610,609,594,0,0,14,1,0,3,6 
207154,88,2014/10/17,512,501,83,0,1,152,11,0,3,6 
207156,60,2014/10/17,95,95,88,0,0,23,0,0,1,6 
207157,8,2014/10/17,58,58,47,0,0,6,0,0,1,6 
207158,408,2014/10/17,2768,2764,396,0,0,95,4,0,5,6 
207159,232,2014/10/17,1247,1236,868,0,0,72,11,0,4,6 
207161,68,2014/10/17,266,266,277,0,0,28,0,0,2,6 
207165,184,2014/10/17,502,498,410,0,0,158,4,0,3,6 
207168,370,2014/10/17,969,953,14,0,0,356,16,0,3,6 
207170,6,2014/10/17,30,30,45,0,0,5,0,0,1,6 
207172,109,2014/10/17,288,288,282,0,0,136,0,0,2,6 
207173,20,2014/10/17,120,120,78,0,0,51,0,0,2,6 
207176,250,2014/10/17,310,309,574,0,0,67,1,0,2,6 
207178,1,2014/10/17,0,0,10,0,0,1,0,0,1,6 
207185,2288,2014/10/17,2942,2923,1028,0,0,683,19,3,5,6 
207195,916,2014/10/17,2924,2849,347,0,0,1115,75,0,5,6 
207198,38,2014/10/17,211,211,187,0,0,15,0,0,2,6 
207203,44,2014/10/17,247,247,252,0,0,0,0,0,2,6 
207206,313,2014/10/17,1460,1459,1288,0,0,397,1,0,4,6 
207209,18,2014/10/17,100,100,77,0,0,21,0,0,2,6 
207210,47,2014/10/17,407,407,423,0,0,31,0,0,2,6 
207215,18,2014/10/17,89,88,84,0,0,12,1,0,1,6 
207216,663,2014/10/17,2187,2040,151,0,0,1798,147,0,5,6 
207218,104,2014/10/17,504,503,557,0,0,40,1,0,3,6 
207224,793,2014/10/17,925,912,65,0,0,115,13,0,3,6 
207225,16,2014/10/17,86,83,13,0,0,20,3,0,1,6 
207232,144,2014/10/17,470,470,457,0,0,37,0,0,2,6 
207233,25,2014/10/17,148,148,161,0,0,26,0,0,2,6 
207236,1,2014/10/17,25,24,10,0,0,5,1,0,1,6 
207238,111,2014/10/17,453,453,318,0,0,10,0,0,2,6 
207242,4,2014/10/17,23,23,31,0,0,0,0,0,1,6 
207243,85,2014/10/17,415,415,422,0,0,6,0,0,2,6 
207244,23,2014/10/17,165,165,144,0,0,23,0,0,2,6 
207250,15,2014/10/18,96,96,107,0,0,9,0,0,1,6 
207259,25,2014/10/18,40,35,25,0,0,9,5,0,1,6 
207260,4531,2014/10/18,3479,3429,2580,7,0,2393,50,2,5,6 
207261,889,2014/10/18,4389,4150,233,0,5,3147,239,3,5,6 
207263,1289,2014/10/18,1553,1485,639,0,2,955,68,0,4,6 
207265,845,2014/10/18,2426,2359,1820,4,0,383,67,0,5,6 
207267,6,2014/10/18,32,31,31,0,0,16,1,0,1,6 
207268,9,2014/10/18,69,69,58,0,0,19,0,0,1,6 
207271,111,2014/10/18,539,539,516,0,0,26,0,0,3,6 
207279,1,2014/10/18,16,16,10,0,0,1,0,0,1,6 
207285,4,2014/10/18,25,24,17,0,0,6,1,0,1,6 
207287,79,2014/10/18,565,565,534,0,0,17,0,0,3,6 
207288,2,2014/10/18,8,8,10,0,0,7,0,0,1,6 
207292,48,2014/10/18,223,217,105,0,0,35,6,0,2,6 
207294,1131,2014/10/18,1854,1806,1670,0,0,291,48,0,4,6 
207295,51,2014/10/18,228,228,222,0,0,41,0,0,2,6 
207296,874,2014/10/18,1974,1969,1197,0,0,1322,5,2,4,6 
207312,21,2014/10/18,76,76,77,0,0,2,0,0,1,6 
207315,100,2014/10/18,492,486,506,0,0,47,6,0,2,6 
207322,1,2014/10/18,7,7,6,0,0,1,0,0,1,6 
207324,132,2014/10/18,533,531,384,0,0,282,2,0,3,6 
207325,211,2014/10/18,491,491,500,0,0,54,0,0,2,6 
207328,104,2014/10/18,192,192,193,0,0,43,0,0,2,6 
207332,3,2014/10/18,28,28,21,0,0,1,0,0,1,6 
207337,2,2014/10/18,17,17,11,0,0,6,0,0,1,6 
207338,45,2014/10/18,181,171,130,0,0,110,10,0,2,6 
207339,107,2014/10/18,864,863,141,0,0,13,1,0,3,6 
207343,79,2014/10/18,457,456,452,0,0,6,1,0,2,6 
